Date,Activity,Activity type,Unit,Amount planned
2025-02-12,Ballast,Railway,m3,1560.29891927641
2025-11-10,Ballast,Railway,m3,3028.031447668604
2025-09-29,Coat preparation,Road,L,1931.5092646677483
2025-11-25,Walling,Building,m2,4538.910922519681
2025-05-24,Rolling/Tractor,Road,m2,3374.6110271216103
2025-09-02,Pavement,Road,m2,1676.3937829326924
2025-03-23,Rolling/Tractor,Road,m2,3800.3996508638543
2025-01-08,Removing trees,Building,m2,2527.164946922884
2025-02-22,Removing trees,Building,m2,1033.2190429269428
2025-04-20,Rolling/Tractor,Road,m2,2353.1871570211842
2025-11-19,Cement making,Building,m3,3629.121046757603
2025-08-09,Ballast,Railway,m3,3437.65504913222
2025-06-20,Coat preparation,Road,L,1516.9005728475804
2025-08-14,Removing trees,Building,m2,3639.237718110508
2025-09-09,Foundation pouring,Building,m3,4964.706490542381
2025-01-14,Anchorage,Railway,m2,744.5867041319282
2025-10-19,Anchorage,Railway,m2,980.1907335324456
2025-05-18,Removing trees,Building,m2,2698.835373442442
2025-08-22,Laying steel rail,Railway,m,4737.9667365589
2025-01-14,Coat preparation,Road,L,3494.6855797312696
2025-08-29,Ballast,Railway,m3,2011.12203582261
2025-06-16,Laying steel rail,Railway,m,1796.4582073815932
2025-09-21,Walling,Building,m2,677.1270607749569
2025-12-07,Ballast,Railway,m3,2571.839298139864
2025-06-11,Laying steel rail,Railway,m,2033.0698842465877
2025-01-05,Laying steel rail,Railway,m,3078.5181074820484
2025-09-26,Laying steel rail,Railway,m,2047.941241635119
2025-12-07,Anchorage,Railway,m2,404.90779120555044
2025-04-09,Coat preparation,Road,L,504.8013358405423
2025-09-10,Removing trees,Building,m2,1464.9498261574472
2025-09-18,Iron mining,Railway,m3,744.0571070508851
2025-12-16,Subbase application,Road,m2,3389.7914185365667
2025-12-09,Foundation pouring,Building,m3,958.6140677022343
2025-08-04,Removing trees,Building,m2,1808.9343804013608
2025-11-03,Laying steel rail,Railway,m,557.0704664034976
2025-01-27,Foundation pouring,Building,m3,657.1953119500446
2025-09-14,Rolling/Tractor,Road,m2,3393.9913498919223
2025-04-24,Subbase application,Road,m2,140.28075346294966
2025-11-22,Iron mining,Railway,m3,1855.1191588362021
2025-02-28,Rolling/Tractor,Road,m2,2021.6311009081555
2025-07-02,Laying steel rail,Railway,m,3115.485793211173
2025-06-22,Iron mining,Railway,m3,4808.962127484039
2025-06-18,Pavement,Road,m2,1892.0312794255067
2025-07-15,Laying steel rail,Railway,m,1995.0480464151765
2025-12-15,Anchorage,Railway,m2,3768.5881591776774
2025-03-28,Laying steel rail,Railway,m,1690.0320027239652
2025-04-04,Terrain leveling,Building,m3,2555.959290657382
2025-04-02,Laying steel rail,Railway,m,640.087645485678
2025-04-26,Laying steel rail,Railway,m,86.12178693979288
2025-07-25,Laying steel rail,Railway,m,3299.6199242321118
2025-12-25,Rolling/Tractor,Road,m2,2547.0912769491983
2025-03-21,Iron mining,Railway,m3,773.307251122261
2025-12-03,Walling,Building,m2,4710.245941320558
2025-11-16,Laying steel rail,Railway,m,4703.93597544134
2025-04-04,Subbase application,Road,m2,4748.448297017334
2025-12-10,Walling,Building,m2,4607.819705301585
2025-12-04,Cement making,Building,m3,3401.4371204396325
2025-03-22,Laying steel rail,Railway,m,4479.186683289235
2025-01-09,Coat preparation,Road,L,1921.9388491195928
2025-05-13,Iron mining,Railway,m3,1347.6469577248617
2025-01-21,Removing trees,Building,m2,3985.8612051116233
2025-06-05,Iron mining,Railway,m3,1700.0334634817548
2025-02-17,Pavement,Road,m2,4823.756381262787
2025-04-25,Pavement,Road,m2,512.6891957816948
2025-05-13,Terrain leveling,Building,m3,1526.33169043366
2025-09-23,Anchorage,Railway,m2,4997.700543297396
2025-05-31,Ballast,Railway,m3,1388.8698270687921
2025-06-24,Rolling/Tractor,Road,m2,3883.5593181944223
2025-01-27,Cement making,Building,m3,429.59529561619746
2025-12-20,Coat preparation,Road,L,2136.0670522494356
2025-10-12,Removing trees,Building,m2,3783.770253631159
2025-01-14,Foundation pouring,Building,m3,1909.6383866468202
2025-05-28,Pavement,Road,m2,3523.969849641066
2025-02-04,Anchorage,Railway,m2,3305.051931032044
2025-08-07,Pavement,Road,m2,1869.8021486245548
2025-12-01,Rolling/Tractor,Road,m2,3221.553999032395
2025-09-06,Removing trees,Building,m2,3556.402029927565
2025-08-17,Subbase application,Road,m2,3425.3302367336846
2025-08-02,Ballast,Railway,m3,1956.3211052966694
2025-07-19,Terrain leveling,Building,m3,3530.890684868537
2025-07-23,Rolling/Tractor,Road,m2,4066.799536701446
2025-11-26,Rolling/Tractor,Road,m2,3196.8929493444844
2025-03-25,Rolling/Tractor,Road,m2,3653.584336561272
2025-12-03,Anchorage,Railway,m2,2685.2889388169033
2025-07-16,Foundation pouring,Building,m3,4200.031440302486
2025-03-19,Foundation pouring,Building,m3,406.1909105014033
2025-08-06,Coat preparation,Road,L,159.69261441409031
2025-05-31,Foundation pouring,Building,m3,976.1921342771318
2025-08-08,Rolling/Tractor,Road,m2,712.2816677282373
2025-06-27,Laying steel rail,Railway,m,2132.5798231429444
2025-02-27,Laying steel rail,Railway,m,3434.0698604314475
2025-12-21,Terrain leveling,Building,m3,2969.35330379132
2025-11-09,Anchorage,Railway,m2,218.47644771390785
2025-03-07,Pavement,Road,m2,4964.507831824412
2025-12-12,Cement making,Building,m3,421.87711570377263
2025-06-26,Cement making,Building,m3,4144.813656278474
2025-10-01,Laying steel rail,Railway,m,611.2977394271219
2025-08-19,Iron mining,Railway,m3,4149.36791098505
2025-04-04,Rolling/Tractor,Road,m2,4799.423362166125
2025-09-12,Pavement,Road,m2,2493.4182049163574
2025-06-28,Foundation pouring,Building,m3,2559.83340530205
2025-11-03,Iron mining,Railway,m3,3758.1587642636327
2025-06-21,Pavement,Road,m2,610.0497973815238
2025-08-28,Foundation pouring,Building,m3,3921.0319886004213
2025-10-25,Rolling/Tractor,Road,m2,67.20391036477037
2025-08-13,Terrain leveling,Building,m3,3447.0783614460065
2025-08-28,Pavement,Road,m2,4653.128320537868
2025-09-28,Removing trees,Building,m2,1859.4773894504658
2025-04-30,Coat preparation,Road,L,3231.5428504714914
2025-02-10,Rolling/Tractor,Road,m2,3242.899678210909
2025-10-18,Ballast,Railway,m3,3575.727678619532
2025-04-06,Laying steel rail,Railway,m,2874.808489708738
2025-12-14,Coat preparation,Road,L,1613.5011867042526
2025-04-13,Pavement,Road,m2,967.4535749023189
2025-05-19,Iron mining,Railway,m3,4297.16634425277
2025-04-09,Anchorage,Railway,m2,1298.894550814319
2025-04-24,Pavement,Road,m2,2965.980250275455
2025-03-24,Anchorage,Railway,m2,2448.772704882151
2025-07-13,Subbase application,Road,m2,2671.0849077225566
2025-06-07,Rolling/Tractor,Road,m2,1989.3845481240958
2025-10-18,Pavement,Road,m2,4528.090090751211
2025-05-14,Foundation pouring,Building,m3,2542.423045839871
2025-06-04,Rolling/Tractor,Road,m2,157.8342042451314
2025-01-26,Anchorage,Railway,m2,1245.9759307783968
2025-07-03,Cement making,Building,m3,2625.3673629187565
2025-04-14,Laying steel rail,Railway,m,206.28241552708593
2025-02-26,Iron mining,Railway,m3,1741.8901283772143
2025-12-20,Subbase application,Road,m2,1677.5123544982052
2025-02-11,Rolling/Tractor,Road,m2,952.0783582929421
2025-06-18,Foundation pouring,Building,m3,3435.494548404904
2025-10-21,Removing trees,Building,m2,384.6696517580456
2025-05-28,Subbase application,Road,m2,2424.7886202726527
2025-11-25,Iron mining,Railway,m3,3638.9685238438715
2025-06-30,Terrain leveling,Building,m3,4771.559197683496
2025-10-23,Anchorage,Railway,m2,3952.5371188824356
2025-07-27,Removing trees,Building,m2,1598.039067875489
2025-04-17,Terrain leveling,Building,m3,1031.1107508796197
2025-02-26,Ballast,Railway,m3,350.49376767573636
2025-02-21,Pavement,Road,m2,4802.953734658344
2025-02-02,Coat preparation,Road,L,3085.941332959219
2025-01-01,Walling,Building,m2,4015.545422210933
2025-06-18,Walling,Building,m2,49.72740134316589
2025-03-11,Foundation pouring,Building,m3,48.63627711117091
2025-05-17,Walling,Building,m2,34.56451235575753
2025-04-15,Coat preparation,Road,L,1747.1894917769216
2025-04-12,Coat preparation,Road,L,3231.866929591848
2025-09-05,Laying steel rail,Railway,m,1950.2583861420903
2025-05-29,Coat preparation,Road,L,2280.0477225910086
2025-04-19,Anchorage,Railway,m2,2724.036352616731
2025-12-05,Laying steel rail,Railway,m,3865.6987032380703
2025-01-06,Terrain leveling,Building,m3,2912.6355856611285
2025-04-13,Walling,Building,m2,4847.889951296556
2025-10-19,Laying steel rail,Railway,m,358.95415096896363
2025-05-21,Pavement,Road,m2,430.7684516839633
2025-12-28,Ballast,Railway,m3,3177.508153119039
2025-11-21,Iron mining,Railway,m3,4304.5906946778105
2025-03-18,Rolling/Tractor,Road,m2,1485.4287767448686
2025-10-23,Subbase application,Road,m2,4981.607803320455
2025-12-17,Iron mining,Railway,m3,1517.9402318194295
2025-06-20,Ballast,Railway,m3,4263.976920430656
2025-11-06,Removing trees,Building,m2,4618.3901212401515
2025-10-22,Anchorage,Railway,m2,2061.150439968856
2025-08-18,Removing trees,Building,m2,45.02539722580856
2025-01-28,Ballast,Railway,m3,710.9058835846699
2025-02-12,Cement making,Building,m3,4268.795091346943
2025-06-09,Anchorage,Railway,m2,1810.110864392454
2025-01-21,Cement making,Building,m3,3636.9996285576904
2025-12-22,Terrain leveling,Building,m3,2009.1356414412137
2025-01-15,Ballast,Railway,m3,3181.9334303806677
2025-12-02,Cement making,Building,m3,2620.07303666736
2025-06-23,Subbase application,Road,m2,2494.0257868465155
2025-08-31,Foundation pouring,Building,m3,2508.003974929963
2025-06-29,Anchorage,Railway,m2,1034.4594314185251
2025-04-21,Walling,Building,m2,2022.7630266479473
2025-09-01,Removing trees,Building,m2,2908.830526894673
2025-06-09,Anchorage,Railway,m2,2554.160917035886
2025-02-04,Rolling/Tractor,Road,m2,883.9418883609845
2025-06-21,Cement making,Building,m3,196.45598313508927
2025-09-07,Removing trees,Building,m2,1524.0360580467254
2025-11-20,Subbase application,Road,m2,1449.949783637633
2025-05-08,Foundation pouring,Building,m3,3517.265069693697
2025-10-11,Foundation pouring,Building,m3,3502.6969354512867
2025-11-27,Subbase application,Road,m2,2121.4449285901032
2025-03-13,Ballast,Railway,m3,3479.1340232340417
2025-07-31,Coat preparation,Road,L,4790.50035177301
2025-02-17,Iron mining,Railway,m3,842.4870871559958
2025-04-27,Laying steel rail,Railway,m,1356.6994099362673
2025-10-25,Ballast,Railway,m3,543.5178047638889
2025-06-11,Anchorage,Railway,m2,2092.909682528357
2025-07-29,Cement making,Building,m3,3340.8181298278896
2025-11-24,Ballast,Railway,m3,814.6509307132633
2025-06-11,Rolling/Tractor,Road,m2,3220.6110703586664
2025-10-19,Removing trees,Building,m2,3201.5290240490704
2025-08-09,Removing trees,Building,m2,2931.909933392119
2025-02-12,Removing trees,Building,m2,2316.4394320325637
2025-12-22,Iron mining,Railway,m3,162.84136514188862
2025-12-21,Rolling/Tractor,Road,m2,4020.3194961592735
2025-11-30,Anchorage,Railway,m2,2824.737702622293
2025-03-12,Rolling/Tractor,Road,m2,1558.6966639131688
2025-02-21,Terrain leveling,Building,m3,3712.913777996799
2025-04-05,Terrain leveling,Building,m3,1019.1644736543981
2025-12-14,Laying steel rail,Railway,m,2579.4062653693372
2025-01-24,Walling,Building,m2,1908.450797613559
2025-08-09,Removing trees,Building,m2,2407.776396816304
2025-09-25,Pavement,Road,m2,4603.028354063306
2025-09-10,Pavement,Road,m2,2619.6605012373616
2025-06-13,Ballast,Railway,m3,514.2250461520059
2025-10-14,Terrain leveling,Building,m3,3685.2446627891013
2025-04-21,Ballast,Railway,m3,1150.3806868894994
2025-12-07,Subbase application,Road,m2,2445.29437196409
2025-08-14,Laying steel rail,Railway,m,2824.485273699015
2025-04-08,Removing trees,Building,m2,2592.6962525061263
2025-11-28,Ballast,Railway,m3,4062.5332781973093
2025-01-30,Coat preparation,Road,L,3590.4479760586364
2025-01-06,Coat preparation,Road,L,4129.007837348006
2025-05-11,Iron mining,Railway,m3,4626.342249036299
2025-09-21,Walling,Building,m2,2861.8196512335485
2025-07-29,Coat preparation,Road,L,2499.7607321631367
2025-10-18,Walling,Building,m2,2856.9013189021525
2025-09-28,Foundation pouring,Building,m3,3002.4382487914945
2025-01-16,Walling,Building,m2,4166.592974625074
2025-05-12,Laying steel rail,Railway,m,4964.072790637526
2025-02-06,Removing trees,Building,m2,76.9291381281223
2025-12-13,Subbase application,Road,m2,2678.397518672116
2025-06-19,Coat preparation,Road,L,4254.800611257428
2025-04-09,Terrain leveling,Building,m3,2570.8439786342324
2025-06-17,Pavement,Road,m2,2951.4477941942673
2025-05-30,Cement making,Building,m3,302.11913957386207
2025-10-15,Anchorage,Railway,m2,4905.439105425392
2025-12-21,Iron mining,Railway,m3,2781.687243716667
2025-08-14,Subbase application,Road,m2,1794.6849182386366
2025-12-27,Iron mining,Railway,m3,971.949035982681
2025-09-24,Rolling/Tractor,Road,m2,2278.475816656937
2025-01-28,Subbase application,Road,m2,2750.39011026042
2025-07-11,Foundation pouring,Building,m3,879.248157926254
2025-06-29,Subbase application,Road,m2,4237.539274182706
2025-07-20,Rolling/Tractor,Road,m2,2758.8691243204685
2025-01-08,Walling,Building,m2,2839.5207917789085
2025-12-21,Foundation pouring,Building,m3,2221.670021665668
2025-12-22,Subbase application,Road,m2,3163.4759147123827
2025-02-18,Laying steel rail,Railway,m,4949.102165205105
2025-01-13,Anchorage,Railway,m2,3982.198349451946
2025-12-14,Foundation pouring,Building,m3,4258.455856414168
2025-12-06,Terrain leveling,Building,m3,1512.8943935645457
2025-01-26,Pavement,Road,m2,3347.1889705497556
2025-09-07,Foundation pouring,Building,m3,3567.8270458226043
2025-04-15,Terrain leveling,Building,m3,3598.5187497259744
2025-03-05,Iron mining,Railway,m3,187.40677074129408
2025-08-23,Iron mining,Railway,m3,1693.3974169908988
2025-09-07,Iron mining,Railway,m3,2406.5743019614206
2025-09-04,Anchorage,Railway,m2,2906.047989237928
2025-10-03,Removing trees,Building,m2,4982.511875948124
2025-07-21,Removing trees,Building,m2,2508.97482821037
2025-06-02,Subbase application,Road,m2,547.0992935878783
2025-11-13,Anchorage,Railway,m2,1429.769761374845
2025-09-20,Cement making,Building,m3,3484.2651318257545
2025-07-19,Subbase application,Road,m2,3983.949674938094
2025-02-06,Ballast,Railway,m3,2285.5120129375096
2025-11-17,Foundation pouring,Building,m3,1750.2282213306075
2025-02-22,Laying steel rail,Railway,m,4543.3337009298975
2025-12-26,Pavement,Road,m2,1098.6224318536686
2025-09-30,Iron mining,Railway,m3,610.7731700501084
2025-12-25,Coat preparation,Road,L,1966.122621337296
2025-01-11,Subbase application,Road,m2,4216.667249665949
2025-08-15,Rolling/Tractor,Road,m2,4684.648398189694
2025-01-31,Walling,Building,m2,3582.720794631803
2025-04-10,Walling,Building,m2,1783.9053132022532
2025-08-25,Subbase application,Road,m2,2364.860670946599
2025-08-16,Terrain leveling,Building,m3,46.65234324819523
2025-01-31,Cement making,Building,m3,4733.633254978199
2025-02-14,Rolling/Tractor,Road,m2,3811.7562510216217
2025-06-22,Iron mining,Railway,m3,4234.894015137874
2025-03-21,Pavement,Road,m2,774.1066491800169
2025-05-31,Foundation pouring,Building,m3,1522.7187547702792
2025-04-08,Laying steel rail,Railway,m,2789.716937524081
2025-03-28,Removing trees,Building,m2,1343.280047320311
2025-11-02,Removing trees,Building,m2,3475.7410584559752
2025-11-27,Foundation pouring,Building,m3,155.14620643452216
2025-05-06,Foundation pouring,Building,m3,512.176054027953
2025-10-06,Foundation pouring,Building,m3,803.7540022877209
2025-01-14,Subbase application,Road,m2,365.04272922114336
2025-03-23,Terrain leveling,Building,m3,1703.2081931988662
2025-03-19,Anchorage,Railway,m2,2817.068692442777
2025-01-22,Terrain leveling,Building,m3,1916.4939338105407
2025-11-11,Coat preparation,Road,L,3915.4449917749644
2025-03-19,Iron mining,Railway,m3,3436.93508559862
2025-07-03,Rolling/Tractor,Road,m2,2228.0604554986385
2025-06-12,Ballast,Railway,m3,3352.456026417688
2025-09-20,Subbase application,Road,m2,1187.5895995742376
2025-12-02,Rolling/Tractor,Road,m2,584.9544605383767
2025-01-30,Rolling/Tractor,Road,m2,641.6548878597922
2025-03-07,Laying steel rail,Railway,m,3626.7669513271408
2025-01-25,Anchorage,Railway,m2,4908.5886485578485
2025-01-13,Removing trees,Building,m2,2403.6166249747744
2025-04-29,Laying steel rail,Railway,m,850.5746329514647
2025-06-07,Pavement,Road,m2,1759.2119298986602
2025-07-28,Coat preparation,Road,L,3954.501844707254
2025-03-28,Removing trees,Building,m2,2433.385793391205
2025-04-02,Walling,Building,m2,3687.932020873748
2025-09-07,Ballast,Railway,m3,4067.7122876250087
2025-09-30,Rolling/Tractor,Road,m2,2552.2816865270997
2025-07-01,Subbase application,Road,m2,1166.218740321664
2025-08-15,Anchorage,Railway,m2,4163.619532886423
2025-08-07,Subbase application,Road,m2,1932.2859321290998
2025-01-04,Ballast,Railway,m3,276.2282394334331
2025-04-21,Terrain leveling,Building,m3,36.13367092541397
2025-04-26,Laying steel rail,Railway,m,145.01147936793856
2025-10-24,Iron mining,Railway,m3,4102.335298933763
2025-09-19,Pavement,Road,m2,3766.538599035188
2025-09-20,Ballast,Railway,m3,3677.396871867444
2025-03-25,Cement making,Building,m3,908.4868192805678
2025-09-23,Iron mining,Railway,m3,699.2116670575149
2025-07-26,Rolling/Tractor,Road,m2,1043.8181492630565
2025-11-10,Pavement,Road,m2,2770.730052538595
2025-01-23,Iron mining,Railway,m3,256.44272521716806
2025-02-09,Removing trees,Building,m2,4488.852443491719
2025-01-15,Rolling/Tractor,Road,m2,333.46598066018583
2025-05-26,Walling,Building,m2,2517.669547139426
2025-05-07,Ballast,Railway,m3,4856.386320892659
2025-05-17,Cement making,Building,m3,3265.8933564465624
2025-08-15,Rolling/Tractor,Road,m2,2447.632396113185
2025-12-27,Removing trees,Building,m2,1846.684729464523
2025-12-19,Laying steel rail,Railway,m,3014.3531608197927
2025-09-15,Iron mining,Railway,m3,301.0053572367133
2025-09-20,Coat preparation,Road,L,3999.986973513412
2025-01-28,Terrain leveling,Building,m3,861.8894785446101
2025-06-05,Iron mining,Railway,m3,2244.3164372276083
2025-06-22,Cement making,Building,m3,2757.311683502612
2025-01-10,Rolling/Tractor,Road,m2,3049.8243972691484
2025-12-12,Subbase application,Road,m2,3796.156281551474
2025-12-28,Removing trees,Building,m2,738.4156696588701
2025-04-12,Laying steel rail,Railway,m,779.5878143702096
2025-04-18,Removing trees,Building,m2,4187.073330826101
2025-04-16,Laying steel rail,Railway,m,1825.17092330637
2025-10-03,Terrain leveling,Building,m3,3179.7453739340285
2025-09-26,Iron mining,Railway,m3,2601.552342417838
2025-05-27,Terrain leveling,Building,m3,1578.5642586521788
2025-01-09,Laying steel rail,Railway,m,4537.439909328113
